trip_id,service_id,route_id,trip_headsign,direction_id,shape_id
4503603928125671,4503603928122530,11821949021891896,Bruguières Mairie BRUGUIERES,1,4503603928125650
4503603928125672,4503603928122530,11821949021891896,Bruguières Mairie BRUGUIERES,1,4503603928125650
4503603928125673,4503603928124298,11821949021891896,Bruguières Mairie BRUGUIERES,1,4503603928125650
4503603928125674,4503603928122530,11821949021891896,Bruguières Mairie BRUGUIERES,1,4503603928125650
4503603928125675,4503603928122530,11821949021891896,Bruguières Mairie BRUGUIERES,1,4503603928125650
4503603928125676,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125677,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125678,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125679,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125680,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125681,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125682,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125683,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125684,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125685,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125686,4503603928124298,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125687,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125688,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125689,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125690,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125691,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125692,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125693,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125694,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125695,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125696,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125697,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125698,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125699,4503603928124298,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125700,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125701,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125676
4503603928125702,4503603928122530,11821949021891896,Argoulets TOULOUSE,0,4503603928125702
4503603928125840,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125841,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125842,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125843,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125844,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125845,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125846,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125847,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125848,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125849,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125850,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125851,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125852,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125853,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125854,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125855,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125856,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125857,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125858,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125859,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125860,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125861,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125862,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125863,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125864,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125865,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125866,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125867,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125868,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125869,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125870,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125871,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125872,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125873,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125874,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125875,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125876,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125877,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125878,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125879,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125880,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125881,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125882,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125883,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125884,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125885,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125886,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125887,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125888,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125889,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125890,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125891,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125892,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125893,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125894,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125895,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125896,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125897,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125898,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125899,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125900,4503603928122530,11821949022374900,Roseraie TOULOUSE,1,4503603928125840
4503603928125901,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125902,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125903,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125904,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125905,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125906,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125907,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125908,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125909,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125910,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125911,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125912,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125913,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125914,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125915,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125916,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125917,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125918,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125919,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125920,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125921,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125922,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125923,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125924,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125925,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125926,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125927,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125928,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125929,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125930,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125931,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125932,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125933,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125934,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125935,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125936,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125937,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125938,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125939,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125940,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125941,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125942,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125943,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125944,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125945,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125946,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125947,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125948,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125949,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125950,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125951,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125952,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125953,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125954,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125955,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125956,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125957,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125958,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125959,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125960,4503603928122530,11821949022374900,Borderouge TOULOUSE,0,4503603928125901
4503603928125961,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125962,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125963,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125964,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125965,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125966,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125967,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125968,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125969,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125970,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125971,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125972,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125973,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125974,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125975,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125976,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125977,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125978,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125979,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125980,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125981,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125982,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125983,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125984,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125985,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125986,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125987,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125988,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125989,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125990,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125991,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125992,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125993,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125994,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125995,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125996,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125997,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125998,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928125999,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928126000,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928126001,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928126002,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928126003,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928126004,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928126005,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928126006,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928126007,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928126008,4503603928122530,11821949021891898,Ramonville Métro RAMONVILLE-SAINT-AGNE,1,4503603928125961
4503603928126009,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126010,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126011,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126012,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126013,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126014,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126015,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126016,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126017,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126018,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126019,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126020,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126021,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126022,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126023,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126024,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126025,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126026,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126027,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126028,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126029,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126030,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126031,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126032,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126033,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126034,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126035,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126036,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126037,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126038,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126039,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126040,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126041,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126042,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126043,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126044,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126045,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126046,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126047,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126048,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126049,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126050,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126051,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126052,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126053,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126054,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126055,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126056,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126057,4503603928122530,11821949021891898,Jolimont TOULOUSE,0,4503603928126009
4503603928126262,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126263,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126264,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126265,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126266,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126267,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126268,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126269,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126270,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126271,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126272,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126273,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126274,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126275,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126276,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126277,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126278,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126279,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126280,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126281,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126282,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126283,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126284,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126285,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126286,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126287,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126288,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126289,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126290,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126291,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126292,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126293,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126294,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126295,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126296,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126297,4503603928122530,11821949021891637,"L'Union Somport L'UNION",1,4503603928126262
4503603928126298,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126299,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126300,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126301,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126302,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126303,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126304,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126305,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126306,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126307,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126308,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126309,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126310,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126311,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126312,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126313,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126314,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126315,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
4503603928126316,4503603928122530,11821949021891637,"Jeanne d'Arc TOULOUSE",0,4503603928126298
